Date,Price,Open,High,Low,Change %
2011/3/28,6.5649,6.5566,6.565,6.5552,0.12%
2011/3/29,6.561,6.5628,6.5652,6.5593,-0.06%
2011/3/30,6.556,6.5602,6.5622,6.5551,-0.08%
2011/3/31,6.5486,6.5556,6.5573,6.5443,-0.11%
2011/4/1,6.5478,6.5476,6.5497,6.5441,-0.01%
2011/4/4,6.54,6.548,6.5515,6.5365,-0.12%
2011/4/5,6.5418,6.5408,6.5418,6.5408,0.03%
2011/4/6,6.5442,6.5377,6.5481,6.5377,0.04%
2011/4/7,6.5423,6.5438,6.5462,6.5349,-0.03%
2011/4/8,6.5353,6.5418,6.5423,6.5348,-0.11%
2011/4/11,6.5382,6.5352,6.5386,6.5332,0.04%
2011/4/12,6.5406,6.5369,6.5466,6.5244,0.04%
2011/4/13,6.5335,6.5399,6.5407,6.5319,-0.11%
2011/4/14,6.5312,6.5324,6.5351,6.5293,-0.04%
2011/4/15,6.5327,6.5305,6.5331,6.5205,0.02%
2011/4/18,6.5289,6.5307,6.532,6.5268,-0.06%
2011/4/19,6.5305,6.5282,6.5338,6.5262,0.02%
2011/4/20,6.5256,6.5298,6.5298,6.5073,-0.08%
2011/4/21,6.494,6.526,6.5274,6.494,-0.48%
2011/4/22,6.5072,6.5204,6.5204,6.5069,0.20%
2011/4/25,6.5278,6.5068,6.529,6.5065,0.32%
2011/4/26,6.5278,6.5188,6.5328,6.521,0.00%
2011/4/27,6.5116,6.5229,6.5274,6.4874,-0.25%
2011/4/28,6.5018,6.5103,6.5103,6.4778,-0.15%
2011/4/29,6.491,6.5005,6.5005,6.4755,-0.17%
2011/5/2,6.4925,6.49,6.4925,6.49,0.02%
2011/5/3,6.497,6.49,6.5006,6.49,0.07%
2011/5/4,6.4933,6.4963,6.4998,6.4913,-0.06%
2011/5/5,6.4933,6.4909,6.4984,6.4909,0.00%
2011/5/6,6.4932,6.4939,6.4999,6.4928,0.00%
2011/5/9,6.494,6.493,6.4976,6.493,0.01%
2011/5/10,6.4917,6.4939,6.4955,6.4908,-0.04%
2011/5/11,6.492,6.491,6.495,6.4909,0.00%
2011/5/12,6.4987,6.4928,6.5038,6.4928,0.10%
2011/5/13,6.498,6.4978,6.5018,6.4948,-0.01%
2011/5/16,6.5087,6.497,6.5105,6.497,0.16%
2011/5/17,6.5059,6.5065,6.5087,6.5042,-0.04%
2011/5/18,6.506,6.506,6.5079,6.5032,0.00%
2011/5/19,6.505,6.5035,6.508,6.502,-0.02%
2011/5/20,6.493,6.5045,6.5052,6.4922,-0.18%
2011/5/23,6.505,6.492,6.5062,6.492,0.18%
2011/5/24,6.4985,6.5035,6.506,6.4981,-0.10%
2011/5/25,6.494,6.4975,6.4985,6.4929,-0.07%
2011/5/26,6.4905,6.4925,6.4935,6.4864,-0.05%
2011/5/27,6.493,6.4915,6.494,6.488,0.04%
2011/5/30,6.4829,6.4895,6.492,6.4825,-0.16%
2011/5/31,6.4795,6.483,6.4836,6.4785,-0.05%
2011/6/1,6.479,6.4785,6.4813,6.478,-0.01%
2011/6/2,6.4833,6.4775,6.4845,6.4775,0.07%
2011/6/3,6.4793,6.4828,6.4835,6.4793,-0.06%
2011/6/6,6.4793,6.4793,6.4793,6.4793,0.00%
2011/6/7,6.482,6.471,6.4822,6.471,0.04%
2011/6/8,6.4756,6.4798,6.4827,6.4754,-0.10%
2011/6/9,6.477,6.476,6.4815,6.474,0.02%
2011/6/10,6.4803,6.4752,6.4826,6.4752,0.05%
2011/6/13,6.4829,6.4793,6.487,6.4793,0.04%
2011/6/14,6.4796,6.4823,6.483,6.4757,-0.05%
2011/6/15,6.4818,6.479,6.4837,6.476,0.03%
2011/6/16,6.4752,6.4807,6.4877,6.4752,-0.10%
2011/6/17,6.471,6.4725,6.4751,6.4655,-0.06%
2011/6/20,6.473,6.467,6.4773,6.467,0.03%
2011/6/21,6.4652,6.4703,6.4787,6.4642,-0.12%
2011/6/22,6.463,6.4655,6.4688,6.462,-0.03%
2011/6/23,6.4678,6.4617,6.4713,6.4617,0.07%
2011/6/24,6.475,6.468,6.4779,6.467,0.11%
2011/6/27,6.4825,6.4735,6.4827,6.473,0.12%
2011/6/28,6.4695,6.4765,6.4765,6.4675,-0.20%
2011/6/29,6.4634,6.4697,6.4715,6.4622,-0.09%
2011/6/30,6.4642,6.4627,6.4688,6.4627,0.01%
2011/7/1,6.465,6.4635,6.4688,6.4626,0.01%
2011/7/4,6.463,6.4643,6.4659,6.4601,-0.03%
2011/7/5,6.4681,6.4638,6.4702,6.4609,0.08%
2011/7/6,6.468,6.4683,6.4731,6.463,0.00%
2011/7/7,6.4657,6.4662,6.4689,6.4621,-0.04%
2011/7/8,6.4645,6.465,6.4672,6.464,-0.02%
2011/7/11,6.4672,6.4642,6.4675,6.4611,0.04%
2011/7/12,6.4723,6.4663,6.4752,6.4642,0.08%
2011/7/13,6.4678,6.4718,6.4733,6.4648,-0.07%
2011/7/14,6.46,6.4675,6.4686,6.4557,-0.12%
2011/7/15,6.462,6.4575,6.4652,6.4575,0.03%
2011/7/18,6.469,6.4622,6.4694,6.4622,0.11%
2011/7/19,6.4635,6.467,6.4697,6.4619,-0.09%
2011/7/20,6.4588,6.4627,6.4639,6.4543,-0.07%
2011/7/21,6.4545,6.4575,6.4592,6.4495,-0.07%
2011/7/22,6.4474,6.4505,6.4518,6.4445,-0.11%
2011/7/25,6.4448,6.4458,6.4483,6.4438,-0.04%
2011/7/26,6.4415,6.444,6.447,6.4369,-0.05%
2011/7/27,6.4436,6.4407,6.4438,6.438,0.03%
2011/7/28,6.4424,6.4421,6.4478,6.4411,-0.02%
2011/7/29,6.437,6.442,6.4449,6.437,-0.08%
2011/8/1,6.4339,6.4362,6.4396,6.4329,-0.05%
2011/8/2,6.4381,6.4329,6.4405,6.4329,0.07%
2011/8/3,6.4343,6.4367,6.4424,6.4337,-0.06%
2011/8/4,6.4383,6.4341,6.4426,6.4341,0.06%
2011/8/5,6.4406,6.437,6.4457,6.437,0.04%
2011/8/8,6.4352,6.44,6.44,6.425,-0.08%
2011/8/9,6.4308,6.4346,6.4435,6.4305,-0.07%
2011/8/10,6.4177,6.4306,6.4312,6.4125,-0.20%
2011/8/11,6.3945,6.4184,6.4184,6.389,-0.36%
2011/8/12,6.3897,6.3909,6.3989,6.3895,-0.08%
2011/8/15,6.3908,6.3895,6.3934,6.3894,0.02%
2011/8/16,6.3828,6.3905,6.393,6.3825,-0.13%
2011/8/17,6.3872,6.3818,6.3926,6.3818,0.07%
2011/8/18,6.3883,6.3868,6.3924,6.3868,0.02%
2011/8/19,6.3915,6.3875,6.4,6.3875,0.05%
2011/8/22,6.4005,6.3915,6.4016,6.3915,0.14%
2011/8/23,6.3984,6.3994,6.4018,6.3954,-0.03%
2011/8/24,6.3885,6.397,6.397,6.3871,-0.15%
2011/8/25,6.3904,6.388,6.3937,6.388,0.03%
2011/8/26,6.3872,6.3891,6.3933,6.3851,-0.05%
2011/8/29,6.3812,6.3859,6.3882,6.3799,-0.09%
2011/8/30,6.3808,6.3805,6.383,6.3783,-0.01%
2011/8/31,6.379,6.3805,6.383,6.3775,-0.03%
2011/9/1,6.3815,6.3775,6.3828,6.377,0.04%
2011/9/2,6.383,6.3815,6.3873,6.3811,0.02%
2011/9/5,6.3859,6.3812,6.3889,6.3812,0.05%
2011/9/6,6.3905,6.3855,6.3919,6.3855,0.07%
2011/9/7,6.393,6.39,6.3955,6.39,0.04%
2011/9/8,6.3838,6.392,6.3945,6.3835,-0.14%
2011/9/9,6.3882,6.3833,6.39,6.3833,0.07%
2011/9/12,6.3884,6.3872,6.3884,6.3872,0.00%
2011/9/13,6.399,6.3839,6.3995,6.3839,0.17%
2011/9/14,6.392,6.398,6.3996,6.3915,-0.11%
2011/9/15,6.389,6.395,6.3951,6.3855,-0.05%
2011/9/16,6.383,6.3915,6.3915,6.3814,-0.09%
2011/9/19,6.3866,6.3836,6.3897,6.3797,0.06%
2011/9/20,6.3841,6.3868,6.3909,6.3829,-0.04%
2011/9/21,6.3821,6.3848,6.385,6.3776,-0.03%
2011/9/22,6.3888,6.3821,6.4008,6.3818,0.10%
2011/9/23,6.388,6.392,6.4011,6.3871,-0.01%
2011/9/26,6.398,6.3875,6.398,6.3837,0.16%
2011/9/27,6.3984,6.3984,6.3988,6.3889,0.01%
2011/9/28,6.394,6.3865,6.3945,6.3842,-0.07%
2011/9/29,6.3974,6.3944,6.3992,6.394,0.05%
2011/9/30,6.3822,6.4011,6.4011,6.3788,-0.24%
2011/10/3,6.375,6.375,6.375,6.375,-0.11%
2011/10/4,6.375,6.375,6.375,6.375,0.00%
2011/10/5,6.375,6.375,6.375,6.375,0.00%
2011/10/6,6.379,6.3755,6.379,6.3755,0.06%
2011/10/7,6.375,6.375,6.375,6.375,-0.06%
2011/10/10,6.3483,6.3755,6.3804,6.3458,-0.42%
2011/10/11,6.375,6.3483,6.3757,6.3368,0.42%
2011/10/12,6.3593,6.3728,6.3924,6.359,-0.25%
2011/10/13,6.383,6.3597,6.3906,6.3591,0.37%
2011/10/14,6.379,6.3775,6.383,6.3762,-0.06%
2011/10/17,6.3701,6.3791,6.3792,6.3655,-0.14%
2011/10/18,6.3809,6.37,6.3829,6.3689,0.17%
2011/10/19,6.3777,6.3813,6.3843,6.3732,-0.05%
2011/10/20,6.3843,6.3788,6.3874,6.3697,0.10%
2011/10/21,6.3838,6.3841,6.3917,6.3775,-0.01%
2011/10/24,6.3752,6.3842,6.3842,6.3663,-0.13%
2011/10/25,6.361,6.3749,6.3749,6.3587,-0.22%
2011/10/26,6.3538,6.361,6.368,6.3488,-0.11%
2011/10/27,6.3595,6.3534,6.361,6.3495,0.09%
2011/10/28,6.3588,6.343,6.3588,6.3387,-0.01%
2011/10/31,6.3552,6.3575,6.3581,6.3497,-0.06%
2011/11/1,6.355,6.3543,6.3609,6.3463,0.00%
2011/11/2,6.3561,6.3552,6.3574,6.3475,0.02%
2011/11/3,6.3514,6.3536,6.3536,6.339,-0.07%
2011/11/4,6.341,6.3475,6.349,6.3406,-0.16%
2011/11/7,6.3498,6.3409,6.3507,6.3404,0.14%
2011/11/8,6.3468,6.3485,6.3519,6.3448,-0.05%
2011/11/9,6.3404,6.3465,6.3465,6.3364,-0.10%
2011/11/10,6.3467,6.3407,6.3609,6.3407,0.10%
2011/11/11,6.342,6.3459,6.3461,6.3397,-0.07%
2011/11/14,6.3557,6.3436,6.3567,6.3345,0.22%
2011/11/15,6.3473,6.3546,6.3652,6.3462,-0.13%
2011/11/16,6.3451,6.3466,6.3548,6.3447,-0.03%
2011/11/17,6.3517,6.345,6.3559,6.345,0.10%
2011/11/18,6.3568,6.3503,6.3642,6.3502,0.08%
2011/11/21,6.3619,6.353,6.362,6.3515,0.08%
2011/11/22,6.3611,6.3605,6.3716,6.3595,-0.01%
2011/11/23,6.3583,6.3547,6.3609,6.3537,-0.04%
2011/11/24,6.362,6.3584,6.3724,6.3564,0.06%
2011/11/25,6.3816,6.3628,6.3828,6.3613,0.31%
2011/11/28,6.385,6.3744,6.3875,6.3721,0.05%
2011/11/29,6.3773,6.3845,6.3845,6.3743,-0.12%
2011/11/30,6.3788,6.3777,6.3788,6.3652,0.02%
2011/12/1,6.3685,6.3819,6.3819,6.3609,-0.16%
2011/12/2,6.3603,6.3617,6.363,6.3584,-0.13%
2011/12/5,6.364,6.361,6.3668,6.3602,0.06%
2011/12/6,6.3647,6.3632,6.3653,6.3623,0.01%
2011/12/7,6.3651,6.3653,6.366,6.3506,0.01%
2011/12/8,6.3627,6.3643,6.3643,6.3551,-0.04%
2011/12/9,6.3644,6.3622,6.3665,6.3605,0.03%
2011/12/12,6.3609,6.3643,6.3643,6.3569,-0.05%
2011/12/13,6.3655,6.3613,6.3678,6.3613,0.07%
2011/12/14,6.3712,6.3652,6.3714,6.3647,0.09%
2011/12/15,6.374,6.3722,6.3747,6.372,0.04%
2011/12/16,6.3484,6.374,6.374,6.3305,-0.40%
2011/12/19,6.3377,6.3484,6.3574,6.3369,-0.17%
2011/12/20,6.347,6.3387,6.3541,6.335,0.15%
2011/12/21,6.3388,6.3466,6.3466,6.3266,-0.13%
2011/12/22,6.3395,6.339,6.3422,6.3312,0.01%
2011/12/23,6.3373,6.3401,6.3413,6.3308,-0.03%
2011/12/26,6.3194,6.337,6.3372,6.3161,-0.28%
2011/12/27,6.3218,6.3199,6.3276,6.3169,0.04%
2011/12/28,6.3212,6.3212,6.3279,6.3152,-0.01%
2011/12/29,6.319,6.3213,6.3255,6.3172,-0.03%
2011/12/30,6.2939,6.3189,6.3189,6.2939,-0.40%
2012/1/2,6.2941,6.2935,6.2941,6.2935,0.00%
2012/1/3,6.2941,6.2935,6.2941,6.2935,0.00%
2012/1/4,6.2945,6.2938,6.2988,6.2916,0.01%
2012/1/5,6.3016,6.2944,6.3064,6.2941,0.11%
2012/1/6,6.3094,6.3019,6.3138,6.3018,0.12%
2012/1/9,6.3146,6.3092,6.3196,6.3067,0.08%
2012/1/10,6.3148,6.3152,6.3167,6.3107,0.00%
2012/1/11,6.3154,6.3147,6.3245,6.3127,0.01%
2012/1/12,6.3181,6.3154,6.3231,6.3154,0.04%
2012/1/13,6.3068,6.3182,6.3197,6.3056,-0.18%
2012/1/16,6.3165,6.3068,6.3197,6.3067,0.15%
2012/1/17,6.3139,6.3166,6.3174,6.3106,-0.04%
2012/1/18,6.3119,6.3142,6.3189,6.3089,-0.03%
2012/1/19,6.3167,6.3117,6.3212,6.311,0.08%
2012/1/20,6.334,6.3171,6.3393,6.3086,0.27%
2012/1/23,6.334,6.334,6.334,6.334,0.00%
2012/1/24,6.334,6.334,6.334,6.334,0.00%
2012/1/25,6.334,6.334,6.334,6.334,0.00%
2012/1/26,6.334,6.334,6.334,6.334,0.00%
2012/1/27,6.334,6.334,6.334,6.334,0.00%
2012/1/30,6.3338,6.3358,6.3358,6.3106,0.00%
2012/1/31,6.309,6.3305,6.3319,6.3079,-0.39%
2012/2/1,6.3076,6.3086,6.3104,6.3034,-0.02%
2012/2/2,6.302,6.3068,6.3068,6.2983,-0.09%
2012/2/3,6.303,6.3021,6.3078,6.3021,0.02%
2012/2/6,6.3124,6.3031,6.314,6.3028,0.15%
2012/2/7,6.3048,6.3117,6.3126,6.3041,-0.12%
2012/2/8,6.2948,6.3056,6.3056,6.2945,-0.16%
2012/2/9,6.295,6.2938,6.3013,6.2938,0.00%
2012/2/10,6.2995,6.2943,6.2996,6.2881,0.07%
2012/2/13,6.2976,6.2954,6.306,6.2944,-0.03%
2012/2/14,6.2995,6.2961,6.3018,6.2961,0.03%
2012/2/15,6.3002,6.2994,6.3027,6.2982,0.01%
2012/2/16,6.3017,6.3002,6.305,6.2991,0.02%
2012/2/17,6.2988,6.3015,6.3018,6.2958,-0.05%
2012/2/20,6.3017,6.2989,6.3025,6.2919,0.05%
2012/2/21,6.2965,6.3019,6.3042,6.2959,-0.08%
2012/2/22,6.297,6.2973,6.3003,6.2952,0.01%
2012/2/23,6.299,6.296,6.3028,6.296,0.03%
2012/2/24,6.2978,6.2985,6.3,6.2941,-0.02%
2012/2/27,6.3016,6.2982,6.303,6.2957,0.06%
2012/2/28,6.2991,6.3017,6.3017,6.2949,-0.04%
2012/2/29,6.2938,6.2988,6.2994,6.2911,-0.08%
2012/3/1,6.3004,6.2938,6.3011,6.2938,0.10%
2012/3/2,6.299,6.301,6.3015,6.297,-0.02%
2012/3/5,6.3069,6.2979,6.3077,6.2979,0.13%
2012/3/6,6.3079,6.3072,6.3106,6.3066,0.02%
2012/3/7,6.3099,6.3118,6.3177,6.309,0.03%
2012/3/8,6.3164,6.3102,6.3168,6.31,0.10%
2012/3/9,6.3107,6.3165,6.3165,6.3049,-0.09%
2012/3/12,6.3263,6.3198,6.3276,6.3194,0.25%
2012/3/13,6.327,6.3249,6.3281,6.3205,0.01%
2012/3/14,6.3321,6.3277,6.3473,6.3273,0.08%
2012/3/15,6.3289,6.3318,6.3362,6.3287,-0.05%
2012/3/16,6.323,6.3293,6.3293,6.3183,-0.09%
2012/3/19,6.3226,6.3225,6.3238,6.3076,-0.01%
2012/3/20,6.3243,6.322,6.3274,6.3106,0.03%
2012/3/21,6.3228,6.3239,6.328,6.3207,-0.02%
2012/3/22,6.2997,6.3135,6.3207,6.2987,-0.37%
2012/3/23,6.3061,6.3018,6.3093,6.2862,0.10%
2012/3/26,6.3151,6.3046,6.3161,6.2971,0.14%
2012/3/27,6.3065,6.3145,6.3148,6.3026,-0.14%
2012/3/28,6.3053,6.3068,6.3111,6.3049,-0.02%
2012/3/29,6.3058,6.3048,6.3106,6.3048,0.01%
2012/3/30,6.298,6.3062,6.3062,6.2977,-0.12%
2012/4/2,6.2985,6.298,6.2985,6.298,0.01%
2012/4/3,6.298,6.298,6.298,6.298,-0.01%
2012/4/4,6.298,6.298,6.298,6.298,0.00%
2012/4/5,6.3135,6.301,6.314,6.301,0.25%
2012/4/6,6.3072,6.3141,6.3211,6.306,-0.10%
2012/4/9,6.3089,6.3063,6.3116,6.3026,0.03%
2012/4/10,6.311,6.3086,6.3129,6.3065,0.03%
2012/4/11,6.309,6.307,6.3114,6.307,-0.03%
2012/4/12,6.3073,6.3079,6.3091,6.3009,-0.03%
2012/4/13,6.3035,6.3075,6.3075,6.2959,-0.06%
2012/4/16,6.3157,6.3031,6.3274,6.303,0.19%
2012/4/17,6.3022,6.3156,6.3156,6.2934,-0.21%
2012/4/18,6.304,6.3025,6.3095,6.302,0.03%
2012/4/19,6.3039,6.3031,6.3086,6.3026,0.00%
2012/4/20,6.3086,6.3039,6.3104,6.3036,0.07%
2012/4/23,6.3088,6.3088,6.3103,6.3028,0.00%
2012/4/24,6.3074,6.3087,6.3118,6.3065,-0.02%
2012/4/25,6.305,6.3083,6.3083,6.303,-0.04%
2012/4/26,6.3057,6.3044,6.3065,6.2946,0.01%
2012/4/27,6.3099,6.3061,6.3125,6.3026,0.07%
2012/4/30,6.3099,6.3099,6.3099,6.3099,0.00%
2012/5/1,6.3099,6.3099,6.3099,6.3099,0.00%
2012/5/2,6.308,6.3095,6.3103,6.2954,-0.03%
2012/5/3,6.3053,6.308,6.3101,6.3018,-0.04%
2012/5/4,6.306,6.3054,6.3075,6.3033,0.01%
2012/5/7,6.3078,6.3063,6.3145,6.3059,0.03%
2012/5/8,6.3079,6.3078,6.3088,6.3062,0.00%
2012/5/9,6.3101,6.3081,6.3116,6.3077,0.03%
2012/5/10,6.3143,6.31,6.3145,6.31,0.07%
2012/5/11,6.3102,6.3144,6.3191,6.3102,-0.06%
2012/5/14,6.3213,6.3105,6.3219,6.3102,0.18%
2012/5/15,6.3179,6.3213,6.3269,6.3156,-0.05%
2012/5/16,6.3224,6.3187,6.3285,6.3187,0.07%
2012/5/17,6.326,6.322,6.3264,6.3192,0.06%
2012/5/18,6.3283,6.3254,6.3302,6.3239,0.04%
2012/5/21,6.328,6.3289,6.3294,6.322,0.00%
2012/5/22,6.323,6.3232,6.3266,6.3196,-0.08%
2012/5/23,6.3348,6.3233,6.3351,6.3233,0.19%
2012/5/24,6.3448,6.3351,6.3465,6.3348,0.16%
2012/5/25,6.3441,6.3447,6.3524,6.3435,-0.01%
2012/5/28,6.3452,6.3441,6.3455,6.3406,0.02%
2012/5/29,6.3483,6.345,6.3497,6.345,0.05%
2012/5/30,6.3579,6.3484,6.3587,6.3484,0.15%
2012/5/31,6.3688,6.358,6.3783,6.358,0.17%
2012/6/1,6.3695,6.369,6.3726,6.3659,0.01%
2012/6/4,6.3643,6.3688,6.3693,6.3635,-0.08%
2012/6/5,6.3675,6.3605,6.3678,6.3584,0.05%
2012/6/6,6.3642,6.367,6.3682,6.3612,-0.05%
2012/6/7,6.3637,6.3637,6.3638,6.3561,-0.01%
2012/6/8,6.3702,6.3639,6.371,6.3633,0.10%
2012/6/11,6.3692,6.3698,6.3703,6.3656,-0.02%
2012/6/12,6.3705,6.3691,6.378,6.3681,0.02%
2012/6/13,6.369,6.3709,6.3731,6.3683,-0.02%
2012/6/14,6.3705,6.3693,6.3711,6.3664,0.02%
2012/6/15,6.3656,6.371,6.371,6.3618,-0.08%
2012/6/18,6.3573,6.3656,6.3656,6.3522,-0.13%
2012/6/19,6.3546,6.3575,6.358,6.3544,-0.04%
2012/6/20,6.3598,6.3548,6.3604,6.3539,0.08%
2012/6/21,6.3649,6.3603,6.3656,6.3599,0.08%
2012/6/22,6.3649,6.3649,6.3649,6.3649,0.00%
2012/6/25,6.3634,6.3644,6.3788,6.3596,-0.02%
2012/6/26,6.3629,6.3636,6.3669,6.3612,-0.01%
2012/6/27,6.3569,6.3633,6.3689,6.3569,-0.09%
2012/6/28,6.3575,6.3559,6.3643,6.3535,0.01%
2012/6/29,6.3537,6.3576,6.362,6.3525,-0.06%
2012/7/2,6.3487,6.3536,6.3536,6.346,-0.08%
2012/7/3,6.3524,6.349,6.3542,6.3484,0.06%
2012/7/4,6.3477,6.3524,6.3524,6.3453,-0.07%
2012/7/5,6.356,6.3475,6.3563,6.3475,0.13%
2012/7/6,6.3644,6.3563,6.3681,6.3563,0.13%
2012/7/9,6.3714,6.3644,6.3744,6.3644,0.11%
2012/7/10,6.3659,6.3715,6.3715,6.3636,-0.09%
2012/7/11,6.3684,6.366,6.3689,6.3649,0.04%
2012/7/12,6.3735,6.3683,6.3748,6.368,0.08%
2012/7/13,6.3792,6.3741,6.3819,6.3741,0.09%
2012/7/16,6.3786,6.3791,6.3791,6.3745,-0.01%
2012/7/17,6.3728,6.3788,6.3788,6.3712,-0.09%
2012/7/18,6.3694,6.3729,6.3735,6.368,-0.05%
2012/7/19,6.3729,6.3697,6.3746,6.369,0.05%
2012/7/20,6.3737,6.373,6.3742,6.3696,0.01%
2012/7/23,6.3861,6.3739,6.3891,6.3735,0.19%
2012/7/24,6.386,6.386,6.3932,6.3825,0.00%
2012/7/25,6.3885,6.3939,6.3969,6.3881,0.04%
2012/7/26,6.3842,6.3883,6.3883,6.3817,-0.07%
2012/7/27,6.3809,6.3841,6.3841,6.3764,-0.05%
2012/7/30,6.3795,6.381,6.381,6.3764,-0.02%
2012/7/31,6.362,6.3803,6.3819,6.3569,-0.27%
2012/8/1,6.3685,6.3615,6.372,6.361,0.10%
2012/8/2,6.3674,6.3689,6.3778,6.3632,-0.02%
2012/8/3,6.3724,6.3674,6.3754,6.3674,0.08%
2012/8/6,6.374,6.3723,6.3743,6.365,0.03%
2012/8/7,6.3666,6.374,6.3741,6.3653,-0.12%
2012/8/8,6.362,6.3674,6.3694,6.3599,-0.07%
2012/8/9,6.3593,6.3615,6.3621,6.3497,-0.04%
2012/8/10,6.3604,6.3595,6.3666,6.3571,0.02%
2012/8/13,6.3617,6.3603,6.3617,6.3557,0.02%
2012/8/14,6.3588,6.3616,6.3642,6.3577,-0.05%
2012/8/15,6.3622,6.3584,6.3649,6.3584,0.05%
2012/8/16,6.3659,6.3616,6.3689,6.3616,0.06%
2012/8/17,6.3583,6.3662,6.3662,6.3553,-0.12%
2012/8/20,6.3593,6.358,6.3626,6.3567,0.02%
2012/8/21,6.356,6.3568,6.359,6.3551,-0.05%
2012/8/22,6.3516,6.3516,6.3544,6.3501,-0.07%
2012/8/23,6.3538,6.3518,6.3541,6.3485,0.03%
2012/8/24,6.3547,6.3513,6.3572,6.3513,0.01%
2012/8/27,6.3568,6.3555,6.3599,6.3555,0.03%
2012/8/28,6.353,6.3572,6.3597,6.352,-0.06%
2012/8/29,6.3514,6.3528,6.3529,6.3438,-0.03%
2012/8/30,6.3498,6.3518,6.3559,6.347,-0.03%
2012/8/31,6.3485,6.3496,6.3516,6.3462,-0.02%
2012/9/3,6.3405,6.3479,6.3492,6.3383,-0.13%
2012/9/4,6.347,6.3407,6.3477,6.3358,0.10%
2012/9/5,6.3494,6.3473,6.3547,6.3471,0.04%
2012/9/6,6.343,6.3459,6.3476,6.3411,-0.10%
2012/9/7,6.3429,6.3397,6.3446,6.3391,0.00%
2012/9/10,6.3379,6.3431,6.3432,6.3335,-0.08%
2012/9/11,6.3351,6.3377,6.3441,6.3292,-0.04%
2012/9/12,6.3266,6.3354,6.3354,6.3228,-0.13%
2012/9/13,6.3297,6.3266,6.3325,6.3248,0.05%
2012/9/14,6.3149,6.3298,6.3298,6.3148,-0.23%
2012/9/17,6.3175,6.3145,6.3178,6.3114,0.04%
2012/9/18,6.3189,6.3175,6.3235,6.3167,0.02%
2012/9/19,6.3093,6.3186,6.3209,6.3083,-0.15%
2012/9/20,6.3038,6.3087,6.3087,6.2942,-0.09%
2012/9/21,6.3053,6.3035,6.3098,6.3029,0.02%
2012/9/24,6.3093,6.3048,6.3099,6.2988,0.06%
2012/9/25,6.3062,6.3093,6.3115,6.3019,-0.05%
2012/9/26,6.302,6.3063,6.3085,6.301,-0.07%
2012/9/27,6.3023,6.3019,6.3084,6.3007,0.00%
2012/9/28,6.2845,6.3025,6.3025,6.2837,-0.28%
2012/10/1,6.2845,6.2845,6.2845,6.2845,0.00%
2012/10/2,6.2845,6.2845,6.2845,6.2845,0.00%
2012/10/3,6.2845,6.2845,6.2845,6.2845,0.00%
2012/10/4,6.2845,6.2845,6.2845,6.2845,0.00%
2012/10/5,6.2845,6.2845,6.2845,6.2845,0.00%
2012/10/8,6.2878,6.2845,6.2878,6.2816,0.05%
2012/10/9,6.2878,6.2876,6.2897,6.2845,0.00%
2012/10/10,6.2833,6.2875,6.2899,6.283,-0.07%
2012/10/11,6.277,6.2838,6.2838,6.2761,-0.10%
2012/10/12,6.2672,6.277,6.277,6.2639,-0.16%
2012/10/15,6.2704,6.2674,6.2709,6.2579,0.05%
2012/10/16,6.2638,6.2703,6.2756,6.2614,-0.11%
2012/10/17,6.2545,6.2639,6.2639,6.2522,-0.15%
2012/10/18,6.2503,6.2539,6.2571,6.2446,-0.07%
2012/10/19,6.2538,6.2502,6.2549,6.2483,0.06%
2012/10/22,6.2546,6.2536,6.2565,6.2521,0.01%
2012/10/23,6.2479,6.2545,6.2545,6.2467,-0.11%
2012/10/24,6.248,6.248,6.2526,6.2472,0.00%
2012/10/25,6.2417,6.2472,6.2472,6.2413,-0.10%
2012/10/26,6.2485,6.2381,6.2495,6.238,0.11%
2012/10/29,6.2438,6.2483,6.2483,6.237,-0.08%
2012/10/30,6.2405,6.2438,6.2468,6.2395,-0.05%
2012/10/31,6.2372,6.2402,6.2436,6.2366,-0.05%
2012/11/1,6.2411,6.239,6.2429,6.239,0.06%
2012/11/2,6.2415,6.2405,6.244,6.2405,0.01%
2012/11/5,6.2454,6.2412,6.2465,6.2412,0.06%
2012/11/6,6.2456,6.2451,6.2465,6.2444,0.00%
2012/11/7,6.2437,6.2457,6.2457,6.2433,-0.03%
2012/11/8,6.2429,6.2438,6.2438,6.2421,-0.01%
2012/11/9,6.2452,6.2426,6.2482,6.2379,0.04%
2012/11/12,6.2291,6.2451,6.2451,6.2282,-0.26%
2012/11/13,6.226,6.2291,6.2291,6.2256,-0.05%
2012/11/14,6.2252,6.2266,6.2266,6.2249,-0.01%
2012/11/15,6.2332,6.2255,6.2343,6.2255,0.13%
2012/11/16,6.2356,6.2331,6.2386,6.2324,0.04%
2012/11/19,6.2345,6.2357,6.2381,6.2336,-0.02%
2012/11/20,6.2326,6.2297,6.2333,6.2294,-0.03%
2012/11/21,6.2304,6.2325,6.2344,6.228,-0.04%
2012/11/22,6.2289,6.2302,6.2302,6.228,-0.02%
2012/11/23,6.2287,6.2294,6.2314,6.2271,0.00%
2012/11/26,6.2255,6.2284,6.2285,6.2243,-0.05%
2012/11/27,6.2223,6.2257,6.2257,6.2207,-0.05%
2012/11/28,6.2274,6.2223,6.2274,6.2223,0.08%
2012/11/29,6.2282,6.2287,6.2287,6.2267,0.01%
